trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
34491	7394	0	4	1	5	6	1	1.0	2	2013	6	28	5	23.33333333	31	0	1	0	1212	0.253611111	0.121388889	0.0886111109999999	0.0	0.05	0.0	0	0.122777778	1.5	0.36	0.0	0.131222
34501	7397	0	2	3	3	2	5	0.0	2	2013	6	28	5	11.0	70	0	1	2	2776	0.7461111109999999	0.219722222	0.127777778	0.0	0.183333333	0.0	0	0.168611111	0.0	0.43	0.0	0.2026359999999999
34511	7398	1	4	4	3	5	1	1.0	2	2013	6	28	5	19.58333333	49	0	1	1	1014	0.281666667	0.079722222	0.145833333	0.0	0.063888889	0.0	0	0.0925	1.5	0.31	0.0	0.333333
34550	7404	0	6	1	2	6	1	1.0	2	2013	6	28	5	14.5	36	0	0	0	1025	0.3958333329999999	0.1225	0.3025	0.0	0.0313888889999999	0.0	0	0.111666667	1.5	0.32	0.0	0.134328
34558	7406	0	2	4	5	2	1	1.0	2	2013	6	28	5	16.0	52	0	1	2	526	0.166944444	0.040277778	0.070833333	0.0	0.027777778	0.0	0	0.037777778	1.5	0.1	0.0	0.161765
34564	7409	0	3	4	5	1	1	1.0	2	2013	6	29	6	15.25	35	0	1	1	1293	0.356388889	0.095555556	0.1025	0.0	0.151388889	0.0	0	0.111666667	1.5	0.32	0.0	0.176617
34612	7416	1	0	3	3	6	5	0.0	2	2013	6	29	6	14.66666667	7	1	0	0	1315	0.306111111	0.1011111109999999	0.091388889	0.0	0.101944444	0.0	0	0.107777778	0.0	0.25	0.0	0.278351
34641	7422	1	0	4	3	1	1	1.0	2	2013	6	29	6	10.0	48	0	1	2	2468	0.557777778	0.140833333	0.138611111	0.0	0.149444444	0.0	0	0.190833333	1.5	0.49	0.0	0.199418
34643	7423	0	0	3	3	1	1	1.0	2	2013	6	29	6	14.0	44	0	1	2	10814	2.623333333	0.8725	0.139444444	0.183333333	0.4527777779999999	0.220833333	2	0.7888888890000001	5.4	2.11	10.5	0.578873
34646	7423	0	3	3	3	1	1	1.0	2	2013	6	29	6	0.75	44	0	1	2	10564	2.564722222	0.962222222	0.360277778	0.0	0.801111111	0.0	0	0.6891666670000001	1.5	2.02	0.0	0.505844
34684	7430	0	2	4	3	1	1	1.0	2	2013	6	30	7	15.0	33	1	1	2	3904	1.005555556	0.299444444	0.062222222	0.0	0.25	0.0	0	0.232222222	1.5	0.7	0.0	0.228469
34720	7436	2	1	4	3	3	1	1.0	2	2013	6	30	7	21.5	21	0	0	1	6225	1.4525	0.528055556	0.128333333	0.0	0.363055556	0.067222222	1	0.238888889	3.0	0.93	0.0	0.119767
34723	7436	3	1	4	3	3	1	1.0	2	2013	6	30	7	19.25	21	1	1	1	10285	2.644722222	0.702777778	0.6319444439999999	0.0	0.5555555560000001	0.2666666669999999	2	0.429444444	4.5	2.15	0.0	0.137128
34858	7463	3	2	4	2	1	5	0.0	2	2013	7	1	1	16.25	6	0	0	1	1533	0.4008333329999999	0.108055556	0.203333333	0.0	0.057222222	0.0	0	0.091388889	0.0	0.28	0.0	0.00607903
34859	7463	3	3	4	2	1	5	0.0	2	2013	7	1	1	17.58333333	6	0	0	1	1533	0.395555556	0.103333333	0.194444444	0.0	0.0736111109999999	0.0	0	0.088055556	0.0	0.28	0.0	0.00315457
34872	7466	2	3	4	3	2	5	0.0	2	2013	7	1	1	19.16666667	9	1	0	1	1119	0.3075	0.0872222219999999	0.150833333	0.0	0.041944444	0.0	0	0.0775	0.0	0.19	0.0	0.0322581
34881	7469	0	1	4	4	1	1	1.0	2	2013	7	1	1	19.5	48	1	1	2	9093	2.239444444	0.665	0.383055556	0.0	0.47	0.083333333	1	0.453055556	3.0	1.71	0.0	0.2342119999999999
34927	7477	0	1	3	3	1	5	0.0	2	2013	7	2	2	14.58333333	71	1	1	2	1330	0.3727777779999999	0.135277778	0.056944444	0.0	0.139166667	0.0	0	0.110555556	0.0	0.37	0.0	0.243719
34950	7482	0	1	4	4	1	5	0.0	2	2013	7	2	2	16.0	61	0	1	2	18204	4.2475	1.4033333330000002	0.153333333	0.45	0.188333333	0.364166667	3	1.165833333	0.0	3.21	0.0	0.558971
34958	7482	2	2	4	3	1	1	1.0	2	2013	7	2	2	18.5	30	1	1	2	4730	1.154722222	0.3925	0.131944444	0.0	0.3702777779999999	0.197222222	1	0.314166667	3.0	0.84	0.0	0.4208659999999999
35009	7492	1	1	3	3	6	1	1.0	2	2013	7	2	2	13.75	24	0	1	0	1887	0.481111111	0.130833333	0.099444444	0.0	0.196944444	0.0	0	0.131111111	1.5	0.32	0.0	0.184322
35013	7493	0	1	4	1	1	1	1.0	2	2013	7	2	2	15.33333333	36	0	1	2	9000	2.332777778	0.651944444	0.338055556	0.166666667	0.0	0.0	0	0.335555556	1.5	1.45	0.0	0.316225
35014	7493	0	2	4	2	1	1	1.0	2	2013	7	2	2	16.25	36	0	1	2	3587	0.8855555559999999	0.258055556	0.114166667	0.0	0.3677777779999999	0.0	0	0.2847222219999999	1.5	0.71	0.0	0.2126829999999999
35030	7498	0	2	4	3	1	5	0.0	2	2013	7	2	2	18.25	74	0	1	2	1591	0.417222222	0.123055556	0.2213888889999999	0.0	0.1016666669999999	0.0	0	0.1025	0.0	0.32	0.0	0.0731707
35073	7505	0	17	4	3	1	1	1.0	2	2013	7	3	3	21.91666667	32	1	1	2	3030	0.7325	0.257222222	0.251111111	0.0	0.249722222	0.0	0	0.166388889	1.5	0.51	0.0	0.106845
35123	7516	1	1	3	1	2	1	1.0	2	2013	7	3	3	17.0	55	1	0	1	7409	1.782777778	0.6369444439999999	0.158333333	0.283333333	0.0	0.0	0	0.626388889	2.9	1.37	0.0	0.411973
35161	7523	1	1	4	5	1	5	0.0	2	2013	7	4	4	12.0	62	1	1	2	3231	0.7886111109999999	0.2444444439999999	0.055277778	0.0	0.240555556	0.0	0	0.162777778	0.0	0.52	0.0	0.167235
35174	7525	2	0	4	3	3	4	1.0	2	2013	7	4	4	10.0	21	0	1	1	2205	0.6025	0.189722222	0.333333333	0.033333333	0.0	0.0	0	0.131111111	1.25	0.47	0.0	0.103814
35189	7529	0	5	4	3	1	1	1.0	2	2013	7	4	4	13.5	32	1	1	1	2605	0.771111111	0.226111111	0.200555556	0.0	0.195833333	0.0	0	0.171666667	1.5	0.55	0.0	0.229773
35190	7529	0	6	4	3	1	1	1.0	2	2013	7	4	4	14.75	32	1	1	1	2605	0.7638888890000001	0.222222222	0.185833333	0.0	0.259722222	0.0	0	0.175555556	1.5	0.54	0.0	0.191456
35193	7530	0	0	3	3	6	5	0.0	2	2013	7	4	4	18.0	56	0	0	0	1445	0.364722222	0.105833333	0.064166667	0.0	0.12	0.0	0	0.128611111	0.0	0.28	0.0	0.352052
35205	7532	0	3	1	5	6	1	1.0	2	2013	7	4	4	16.75	60	1	1	0	950	0.232777778	0.062222222	0.020833333	0.0	0.150555556	0.0	0	0.077222222	1.5	0.17	0.0	0.241007
35208	7532	0	7	4	3	6	1	1.0	2	2013	7	4	4	22.0	60	1	1	0	16475	4.081388888999999	1.281111111	0.134444444	0.45	0.5555555560000001	0.4	3	0.655277778	4.5	3.02	0.0	0.260704
35215	7536	0	2	4	3	1	1	1.0	2	2013	7	5	5	16.5	41	0	1	1	2247	0.558611111	0.124444444	0.051388889	0.0	0.158611111	0.0	0	0.097222222	1.5	0.31	0.0	0.425714
35245	7539	2	1	4	3	1	1	1.0	2	2013	7	5	5	8.25	35	0	1	2	1384	0.3525	0.136666667	0.193611111	0.016666667	0.0	0.0	0	0.127222222	1.7	0.32	0.0	0.358079
35250	7539	3	3	3	3	6	1	1.0	2	2013	7	5	5	20.58333333	24	1	1	2	830	0.2488888889999999	0.1197222219999999	0.1166666669999999	0.0	0.08	0.0	0	0.121944444	1.5	0.31	0.0	0.4236899999999999
35266	7542	3	0	3	2	1	3	0.0	2	2013	7	5	5	7.5	12	1	0	1	1665	0.526388889	0.173055556	0.2288888889999999	0.0	0.08	0.0	0	0.132222222	0.0	0.42	0.0	0.138655
35286	7549	0	1	4	1	1	1	1.0	2	2013	7	5	5	20.0	30	0	1	1	9486	2.230555556	0.6858333329999999	0.251666667	0.0	0.583333333	0.0	0	0.477222222	1.5	1.91	0.0	0.283469
35305	7554	0	0	3	1	6	1	1.0	2	2013	7	5	5	8.25	33	1	0	0	10482	2.4877777780000003	0.872222222	0.315	0.316666667	0.0	0.0	0	0.841944444	3.3	1.94	10.5	0.717915
35306	7554	0	1	3	1	6	1	1.0	2	2013	7	5	5	19.5	33	1	0	0	10482	2.463055556	0.960833333	0.321944444	0.283333333	0.0	0.0	0	0.737777778	2.8	1.85	0.0	0.61634
35313	7555	1	0	3	1	6	4	0.5	2	2013	7	5	5	8.25	21	1	1	0	3352	0.843888889	0.332222222	0.0625	0.2	0.0	0.066666667	1	0.2844444439999999	1.95	0.65	0.0	0.680664
35345	7562	1	2	4	3	5	1	1.0	2	2013	7	6	6	16.25	29	0	1	2	4752	1.228611111	0.3833333329999999	0.189444444	0.0	0.490833333	0.0	0	0.288888889	1.5	1.08	0.0	0.369231
35376	7570	0	1	4	3	6	1	1.0	2	2013	7	7	7	23.5	20	0	0	2	16686	3.921111111	1.128611111	0.133888889	0.25	0.533888889	0.177777778	2	0.623888889	4.5	2.56	0.0	0.156723
35381	7572	0	0	3	3	6	1	1.0	2	2013	7	7	7	9.0	43	1	1	0	1084	0.2638888889999999	0.0866666669999999	0.149444444	0.0	0.033333333	0.0	0	0.045833333	1.5	0.15	0.0	0.187879
35386	7572	1	1	3	3	6	3	0.0	2	2013	7	7	7	10.75	15	1	0	0	1084	0.261666667	0.08	0.145833333	0.0	0.05	0.0	0	0.055833333	0.0	0.16	0.0	0.328358
35390	7572	2	1	3	3	6	3	0.0	2	2013	7	7	7	10.75	13	0	0	0	1084	0.261666667	0.08	0.145833333	0.0	0.05	0.0	0	0.055833333	0.0	0.16	0.0	0.328358
35429	7581	1	2	4	3	1	1	1.0	2	2013	7	8	1	20.25	44	1	1	2	922	0.194444444	0.053888889	0.04	0.0	0.034166667	0.0	0	0.040277778	1.5	0.13	0.0	0.124138
35436	7581	2	4	4	3	2	3	0.0	2	2013	7	8	1	0.0	11	1	0	2	13832	3.183055556	0.968888889	0.110555556	0.0	0.673333333	0.1	1	0.5175	0.0	1.69	0.0	0.305421
35440	7583	1	0	4	3	1	5	0.0	2	2013	7	8	1	8.0	84	0	1	2	22191	5.462777778	1.658888889	0.211666667	0.6166666670000001	0.583333333	0.183333333	2	0.762777778	0.0	4.87	0.0	0.435907
35493	7592	0	5	4	3	1	5	0.0	2	2013	7	8	1	19.66666667	70	1	1	1	2795	0.761944444	0.308333333	0.300277778	0.0	0.175	0.0	0	0.213611111	0.0	0.69	0.0	0.209363
35494	7592	1	3	4	3	1	5	0.0	2	2013	7	8	1	19.0	70	0	1	1	2795	0.7538888890000001	0.301666667	0.302777778	0.0	0.233333333	0.0	0	0.2175	0.0	0.69	0.0	0.250319
35512	7596	1	0	3	1	1	1	1.0	2	2013	7	8	1	8.5	27	0	1	1	10009	2.328055556	0.780833333	0.1016666669999999	0.1	0.488888889	0.133333333	1	0.8041666670000001	3.9	1.97	10.5	0.768221
35537	7603	1	0	3	1	6	1	1.0	2	2013	7	8	1	7.5	25	1	0	0	5499	1.322222222	0.425555556	0.048611111	0.0	0.521944444	0.103888889	1	0.306111111	3.0	0.86	0.0	0.5607989999999999
35546	7604	2	0	3	2	6	5	0.0	2	2013	7	9	2	7.333333333	8	1	0	0	1272	0.355	0.1022222219999999	0.261944444	0.0	0.039722222	0.0	0	0.079444444	0.0	0.23	0.0	0.0244755
35579	7611	0	1	3	4	1	1	1.0	2	2013	7	9	2	17.16666667	31	0	1	2	13264	3.16	1.083611111	0.188611111	0.3833333329999999	0.0	0.233333333	2	0.955833333	6.4	2.52	10.5	0.621622
35599	7616	0	0	3	3	1	5	0.0	2	2013	7	9	2	9.0	77	1	1	2	3983	0.939166667	0.296388889	0.136111111	0.083333333	0.127777778	0.183333333	1	0.301111111	0.0	0.79	0.0	0.448339
35601	7616	0	5	4	5	1	5	0.0	2	2013	7	9	2	14.41666667	77	1	1	2	3761	1.065833333	0.300277778	0.073055556	0.05	0.376388889	0.111111111	1	0.218055556	0.0	0.74	0.0	0.365605
35602	7616	0	6	4	3	1	5	0.0	2	2013	7	9	2	15.41666667	77	1	1	2	1132	0.334166667	0.112222222	0.132222222	0.0	0.075	0.0	0	0.093055556	0.0	0.25	0.0	0.152239
35612	7618	1	0	3	3	1	5	0.0	2	2013	7	9	2	14.0	80	0	1	1	7875	1.852222222	0.571944444	0.304722222	0.2	0.0	0.0	0	0.333333333	0.0	1.25	0.0	0.1725
35621	7619	4	1	1	3	1	1	1.0	2	2013	7	9	2	8.916666667000001	40	1	0	1	857	0.19	0.046666667	0.074444444	0.0	0.068888889	0.0	0	0.0511111109999999	1.5	0.14	0.0	0.173913
35626	7620	0	2	3	5	6	4	1.0	2	2013	7	9	2	22.0	22	1	0	0	10531	2.4252777780000003	0.8413888890000001	0.1155555559999999	0.2666666669999999	0.283333333	0.1166666669999999	1	0.591111111	3.1	1.59	0.0	0.721804
35644	7623	1	4	3	1	2	1	1.0	2	2013	7	9	2	18.33333333	41	0	1	2	11684	2.811666667	0.833611111	0.186944444	0.3833333329999999	0.1266666669999999	0.2166666669999999	2	0.486388889	3.9	2.0	0.0	0.5494
35660	7626	0	6	4	2	1	1	1.0	2	2013	7	10	3	17.85	38	1	1	2	3689	0.955833333	0.357222222	0.072222222	0.0	0.346666667	0.0	0	0.256944444	1.5	0.7	0.0	0.220541
35663	7626	1	1	3	5	1	2	0.0	2	2013	7	10	3	13.5	16	0	0	2	5058	1.1411111109999998	0.324166667	0.283611111	0.1166666669999999	0.0	0.0	0	0.290833333	0.75	0.93	0.0	0.2101239999999999
35688	7630	2	1	3	3	6	2	0.0	2	2013	7	10	3	18.25	17	1	0	0	4244	1.061111111	0.414166667	0.248611111	0.2166666669999999	0.0	0.0	0	0.35	1.45	0.81	0.0	0.5428569999999999
35705	7636	2	0	3	3	2	4	0.5	2	2013	7	10	3	13.25	18	1	0	1	1478	0.414722222	0.153333333	0.1175	0.0	0.102777778	0.102777778	1	0.0611111109999999	1.5	0.24	0.0	0.295455
35714	7638	1	0	4	3	1	1	1.0	2	2013	7	10	3	14.0	33	0	1	1	7734	1.870555556	0.582777778	0.0922222219999999	0.233333333	0.15	0.145	1	0.4427777779999999	3.79	1.33	0.0	0.323087
35719	7638	3	1	3	3	1	1	1.0	2	2013	7	10	3	16.0	50	1	0	1	5749	1.3186111109999998	0.422777778	0.308611111	0.0	0.455555556	0.0	0	0.372222222	1.5	0.99	10.5	0.618657
35729	7639	3	1	1	3	1	1	1.0	2	2013	7	10	3	12.0	36	0	0	1	2330	0.6416666670000001	0.211666667	0.149444444	0.0	0.175	0.0	0	0.199166667	1.5	0.58	0.0	0.362622
35741	7641	1	1	4	3	1	1	1.0	2	2013	7	10	3	22.5	27	0	1	2	8197	1.77	0.519166667	0.346388889	0.183333333	0.0	0.0	0	0.378611111	1.5	1.2	0.0	0.261189
35773	7648	0	4	4	3	1	1	1.0	2	2013	7	11	4	14.5	56	1	1	2	3676	0.8675	0.311388889	0.039166667	0.0	0.449166667	0.0	0	0.168333333	1.5	0.62	0.0	0.160066
35791	7650	0	0	4	2	1	5	0.0	2	2013	7	11	4	14.0	74	0	1	2	11780	2.732777778	0.7636111109999999	0.180833333	0.166666667	0.505555556	0.2	2	0.543333333	0.0	1.9	0.0	0.460634
35792	7650	0	1	4	5	1	5	0.0	2	2013	7	11	4	15.25	74	0	1	2	1558	0.466388889	0.120555556	0.229444444	0.0	0.089444444	0.0	0	0.1566666669999999	0.0	0.38	0.0	0.617021
35813	7656	1	1	3	3	1	5	0.0	2	2013	7	11	4	12.0	73	0	1	1	10696	2.463611111	0.718888889	0.197222222	0.316666667	0.0	0.1166666669999999	1	0.595555556	0.0	1.71	10.5	0.591418
35852	7665	1	3	4	3	6	1	1.0	2	2013	7	12	5	10.16666667	31	0	0	0	4536	1.065833333	0.317222222	0.131944444	0.1166666669999999	0.0	0.0	0	0.2419444439999999	1.5	0.71	0.0	0.235362
35879	7672	0	1	4	4	1	1	1.0	2	2013	7	12	5	16.75	47	0	1	1	20999	5.006944444	1.540833333	0.0	0.916666667	0.373333333	0.15	1	1.492222222	5.4	4.06	0.0	0.612063
35882	7672	2	0	3	3	1	5	0.0	2	2013	7	12	5	11.0	73	1	0	1	6324	1.470277778	0.465277778	0.1719444439999999	0.183333333	0.08	0.133333333	1	0.301388889	0.0	0.98	0.0	0.270968
35910	7674	2	0	4	2	2	5	0.0	2	2013	7	12	5	8.5	5	1	0	2	1571	0.360555556	0.1197222219999999	0.0302777779999999	0.0	0.143888889	0.0	0	0.088888889	0.0	0.26	0.0	0.340625
35920	7676	0	2	4	3	1	1	1.0	2	2013	7	12	5	10.4	42	1	1	1	1527	0.494166667	0.168611111	0.214166667	0.0	0.1722222219999999	0.0	0	0.159722222	1.5	0.41	0.0	0.116522
35921	7676	0	4	4	3	1	1	1.0	2	2013	7	12	5	15.66666667	42	1	1	1	1078	0.304444444	0.121111111	0.193333333	0.0	0.033333333	0.0	0	0.136944444	1.5	0.34	0.0	0.259635
35923	7676	0	6	4	1	1	1	1.0	2	2013	7	12	5	17.0	42	1	1	1	1121	0.321111111	0.106111111	0.167777778	0.0	0.081388889	0.0	0	0.147777778	1.5	0.39	0.0	0.511278
35935	7678	1	4	1	5	6	1	1.0	2	2013	7	13	6	19.5	23	1	0	0	360	0.164444444	0.091944444	0.0866666669999999	0.0	0.025	0.0	0	0.051944444	1.5	0.11	0.0	0.2299469999999999
35946	7679	1	1	4	4	6	1	1.0	2	2013	7	13	6	8.0	51	0	1	0	1381	0.4125	0.134722222	0.250833333	0.0	0.0511111109999999	0.0	0	0.100833333	1.5	0.27	0.0	0.112948
35983	7685	2	1	4	3	1	1	1.0	2	2013	7	13	6	13.0	24	0	1	1	2107	0.562222222	0.185555556	0.101388889	0.0	0.202777778	0.1166666669999999	1	0.1591666669999999	3.0	0.45	0.0	0.5218149999999999
36012	7691	0	1	3	3	6	1	1.0	2	2013	7	13	6	22.0	32	1	1	0	4308	0.996944444	0.4008333329999999	0.154722222	0.2	0.0	0.0	0	0.217777778	2.4	0.61	0.0	0.446429
36049	7697	1	1	1	5	1	1	1.0	2	2013	7	13	6	10.83333333	28	1	1	1	567	0.151388889	0.047222222	0.0777777779999999	0.0	0.022222222	0.0	0	0.046388889	1.5	0.12	0.0	0.203593
36053	7697	1	5	1	5	1	1	1.0	2	2013	7	13	6	15.0	28	1	1	1	719	0.178055556	0.066388889	0.038055556	0.0	0.0675	0.0	0	0.054444444	1.5	0.13	0.0	0.556122
36064	7699	0	1	4	4	1	5	0.0	2	2013	7	14	7	17.0	65	1	1	2	1007	0.2475	0.064444444	0.100277778	0.0	0.0625	0.0	0	0.060277778	0.0	0.18	0.0	0.202765
36157	7717	0	2	4	5	1	1	1.0	2	2013	7	15	1	13.5	38	0	1	1	4874	1.1944444440000002	0.326944444	0.160555556	0.0	0.45	0.1166666669999999	1	0.361944444	3.0	0.96	0.0	0.467383
36163	7718	2	1	4	1	6	1	1.0	2	2013	7	15	1	22.0	34	0	1	1	954	0.271111111	0.074444444	0.201666667	0.0	0.016666667	0.0	0	0.072222222	1.5	0.19	0.0	0.138462
36183	7723	1	0	4	4	1	1	1.0	2	2013	7	15	1	8.0	39	0	1	2	4233	1.0825	0.3469444439999999	0.148055556	0.0	0.313333333	0.0	0	0.324166667	1.5	0.89	0.0	0.306769
36195	7728	0	0	4	3	2	5	0.0	2	2013	7	16	2	5.0	66	0	1	2	9798	2.293055556	0.770833333	0.2166666669999999	0.0	0.388055556	0.278611111	1	0.341388889	0.0	1.25	0.0	0.0553295
36196	7728	0	1	4	3	2	5	0.0	2	2013	7	16	2	15.5	66	0	1	2	9798	2.291666667	0.7225	0.229722222	0.0	0.689444444	0.1166666669999999	1	0.462222222	0.0	1.38	0.0	0.268029
36221	7731	2	0	1	3	6	5	0.0	2	2013	7	16	2	7.916666667	9	0	0	0	609	0.143888889	0.034444444	0.045	0.0	0.055555556	0.0	0	0.040555556	0.0	0.1	0.0	0.0
36236	7734	1	1	3	5	6	1	1.0	2	2013	7	16	2	14.66666667	52	1	1	0	4467	1.07	0.368888889	0.1022222219999999	0.1	0.276111111	0.090555556	1	0.345277778	3.9	0.81	10.5	0.563958
36239	7735	0	0	4	3	1	5	0.0	2	2013	7	16	2	13.0	62	1	1	2	4176	0.930277778	0.2641666669999999	0.171111111	0.0	0.5216666670000001	0.0	0	0.262777778	0.0	0.71	0.0	0.287526
36257	7738	1	1	4	1	1	1	1.0	2	2013	7	16	2	19.0	35	0	1	2	7394	1.7877777780000002	0.5625	0.0711111109999999	0.0	0.8213888890000001	0.11	1	0.4119444439999999	3.0	1.57	0.0	0.289278
36274	7739	4	1	3	2	6	5	0.0	2	2013	7	16	2	15.58333333	5	1	0	0	3737	1.078888889	0.359166667	0.129444444	0.0	0.399444444	0.167777778	1	0.2369444439999999	0.0	0.72	0.0	0.177022
36306	7749	0	2	3	3	1	5	0.0	2	2013	7	17	3	15.66666667	70	1	1	2	2344	0.645833333	0.203888889	0.0847222219999999	0.0	0.208888889	0.0	0	0.166388889	0.0	0.47	0.0	0.532554
36312	7750	2	0	4	2	1	2	0.0	2	2013	7	17	3	8.5	16	0	0	2	2260	0.7122222220000001	0.204166667	0.071944444	0.0	0.53	0.0	0	0.161666667	0.0	0.48	0.0	0.324742
36317	7751	1	0	4	3	4	5	0.0	2	2013	7	17	3	7.0	68	0	1	2	1057	0.3338888889999999	0.1222222219999999	0.236666667	0.0	0.03	0.0	0	0.0872222219999999	0.0	0.43	0.0	0.127389
36320	7751	1	3	4	3	4	5	0.0	2	2013	7	17	3	21.25	68	0	1	2	2254	0.5875	0.171388889	0.170833333	0.0	0.16	0.0	0	0.101944444	0.0	0.62	0.0	0.108992
36370	7766	0	0	4	3	1	1	1.0	2	2013	7	17	3	8.75	33	1	1	2	2987	0.674444444	0.198611111	0.233611111	0.0	0.169722222	0.0	0	0.206111111	1.5	0.52	0.0	0.4123989999999999
36403	7770	1	1	3	1	1	1	1.0	2	2013	7	17	3	18.0	26	0	0	1	21792	5.160555556	1.739166667	0.07	0.683333333	0.179166667	0.233333333	2	1.251944444	5.4	4.1	10.5	0.608387
36410	7771	2	1	3	1	1	1	1.0	2	2013	7	17	3	19.5	30	1	1	2	14122	3.328333333	1.002222222	0.302777778	0.6333333329999999	0.0	0.166666667	1	0.714722222	2.8	2.35	0.0	0.454333
36427	7777	0	1	3	1	6	4	0.0	2	2013	7	18	4	8.0	39	1	1	0	2278	0.664166667	0.221111111	0.247777778	0.0	0.175	0.0	0	0.261944444	0.0	0.57	0.0	0.4655359999999999
36435	7779	0	1	3	1	1	1	1.0	2	2013	7	18	4	18.5	35	0	1	1	17252	4.138333333	1.375555556	0.203333333	0.8666666670000001	0.0	0.1166666669999999	1	1.098055556	5.7	3.03	0.0	0.519858
36442	7782	0	1	4	3	1	1	1.0	2	2013	7	18	4	7.25	50	1	1	1	2310	0.5872222220000001	0.226666667	0.155833333	0.0	0.2819444439999999	0.083333333	1	0.1675	3.0	0.51	0.0	0.533997
36446	7782	0	5	4	3	1	1	1.0	2	2013	7	18	4	17.75	50	1	1	1	2310	0.5872222220000001	0.226666667	0.386944444	0.1	0.0	0.0	0	0.215277778	1.7	0.57	0.0	0.6258060000000001
36448	7782	1	1	4	1	1	1	1.0	2	2013	7	18	4	17.75	54	0	1	1	2401	0.6736111109999999	0.231388889	0.375555556	0.1	0.0	0.0	0	0.228333333	1.7	0.59	0.0	0.450122
36468	7786	2	0	3	3	6	5	0.0	2	2013	7	18	4	16.5	10	1	0	0	1661	0.449166667	0.140277778	0.237777778	0.0	0.083333333	0.0	0	0.135	0.0	0.31	0.0	0.0761317
36484	7789	0	1	4	3	6	5	0.0	2	2013	7	18	4	15.5	92	1	0	0	8384	2.017222222	0.603888889	0.135833333	0.0	0.7416666670000001	0.0	0	0.442222222	0.0	1.34	0.0	0.188442
36492	7791	0	1	4	3	1	5	0.0	2	2013	7	18	4	20.75	64	1	1	2	3842	0.989166667	0.284166667	0.1255555559999999	0.0	0.185	0.130555556	1	0.235555556	0.0	0.68	0.0	0.134434
36523	7798	0	0	4	3	1	1	1.0	2	2013	7	19	5	7.5	57	0	1	1	1209	0.316944444	0.090277778	0.151388889	0.0	0.05	0.0	0	0.078888889	1.5	0.24	0.0	0.204225
36531	7798	4	3	3	3	1	2	0.0	2	2013	7	19	5	21.0	17	0	0	1	7864	1.926666667	0.557222222	0.066111111	0.2	0.139166667	0.1166666669999999	1	0.331111111	0.75	1.48	0.0	0.3380869999999999
36564	7807	4	0	3	1	1	1	1.0	2	2013	7	19	5	7.0	22	0	1	1	22105	5.125277778	1.607222222	0.2944444439999999	1.1	0.0	0.0	0	1.27	3.3	3.88	0.0	0.507437
36605	7817	0	0	4	3	1	5	0.0	2	2013	7	20	6	11.0	71	0	1	2	1253	0.336944444	0.136388889	0.0847222219999999	0.0	0.083333333	0.0	0	0.0866666669999999	0.0	0.26	0.0	0.198718
36609	7818	0	0	3	3	1	5	0.0	2	2013	7	20	6	13.5	66	0	1	1	3630	0.944166667	0.305555556	0.048333333	0.0	0.251944444	0.0	0	0.185277778	0.0	0.64	0.0	0.17991
36639	7824	0	0	3	3	6	5	0.0	2	2013	7	20	6	11.0	78	0	1	0	840	0.170277778	0.047777778	0.046388889	0.0	0.087777778	0.0	0	0.056111111	0.0	0.13	0.0	0.0891088999999999
36645	7825	0	2	3	5	1	1	1.0	2	2013	7	20	6	15.0	36	1	0	1	6220	1.665555556	0.4733333329999999	0.0313888889999999	0.2666666669999999	0.0	0.0	0	0.3963888889999999	2.4	1.27	10.5	0.496146
36654	7826	1	3	1	5	1	4	1.0	2	2013	7	20	6	18.91666667	36	1	1	1	511	0.1325	0.0775	0.093055556	0.0	0.033055556	0.0	0	0.053055556	1.5	0.13	0.0	0.120419
36712	7836	0	5	1	3	6	1	1.0	2	2013	7	20	6	2.0	28	0	0	0	2222	0.549722222	0.183333333	0.343888889	0.0	0.1166666669999999	0.0	0	0.151111111	1.5	0.41	0.0	0.21875
36714	7837	0	1	4	3	1	1	1.0	2	2013	7	20	6	17.0	37	1	1	2	8092	1.933611111	0.7175	0.213333333	0.366666667	0.0	0.15	1	0.640555556	4.69	1.86	0.0	0.607546
36725	7839	0	1	1	3	1	5	0.0	2	2013	7	21	7	10.5	67	0	1	2	1033	0.321111111	0.091944444	0.151666667	0.0	0.05	0.0	0	0.101388889	0.0	0.25	0.0	0.117808
36726	7839	0	4	4	3	1	5	0.0	2	2013	7	21	7	16.5	67	0	1	2	10514	2.611944444	0.896388889	0.1436111109999999	0.0	0.694444444	0.215555556	2	0.4725	0.0	1.71	0.0	0.239859
36729	7840	1	0	4	3	1	4	1.0	2	2013	7	21	7	9.5	42	0	1	1	4366	1.094722222	0.413611111	0.302777778	0.0	0.31	0.0	0	0.196111111	1.5	0.68	0.0	0.0949008
36756	7844	0	4	4	3	2	1	1.0	2	2013	7	21	7	21.25	47	1	1	1	8629	2.086944444	0.675277778	0.100277778	0.3833333329999999	0.1166666669999999	0.233333333	2	0.552222222	5.4	1.33	0.0	0.504024
